title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,imageURL
Rep,Marilyn,N.,Musgrave,,,R,CO,4,0,F,,,http://musgrave.house.gov,,,M001152,2703,H2CO04045,400287,N00025054,,http://www.opencongress.org/wiki/Marilyn_Musgrave,,,,,1/27/1949,http://upload.wikimedia.org/wikipedia/commons/e/e9/Marilynmusgrave.jpg
Rep,Mario,,Diaz-Balart,,,R,FL,25,1,M,202-225-4211,202-225-8576,http://mariodiazbalart.house.gov,http://mariodiazbalart.house.gov/contact-mario,436 Cannon House Office Building,D000600,24312,H2FL25018,400108,N00025337,MarioDB,http://www.opencongress.org/wiki/Mario_Diaz-Balart,http://youtube.com/MarioDiazBalart,1.19538E+14,,,9/25/1961,"http://upload.wikimedia.org/wikipedia/commons/d/d0/Mario_Diaz-Balart,_official_photo_portrait,_color.JPG"
Rep,Mark,E.,Amodei,,,R,NV,2,1,M,202-225-6155,202-225-5679,http://amodei.house.gov,https://amodei.house.gov/contact-me,222 Cannon House Office Building,A000369,12537,H2NV02395,412500,N00031177,MarkAmodeiNV2,http://www.opencongress.org/wiki/Mark_Amodei,http://youtube.com/markamodeinv2,3.07228E+14,,,6/12/1958,http://upload.wikimedia.org/wikipedia/commons/0/06/Mark_Amodei.jpg
Sen,Mark,,Begich,,,D,AK,Junior Seat,1,M,202-224-3004,202-224-2354,http://www.begich.senate.gov,http://www.begich.senate.gov/public/index.cfm?p=EmailSenator,111 Russell Senate Office Building,B001265,79426,S8AK00090,412326,N00029901,SenatorBegich,http://www.opencongress.org/wiki/Mark_Begich,http://youtube.com/USSenatorMarkBegich,1.2136E+14,,II,3/30/1962,"http://upload.wikimedia.org/wikipedia/commons/f/f9/Mark_Begich,_official_portrait,_112th_Congress.jpg"
Rep,Mark,S.,Critz,,,D,PA,12,0,M,202-225-2065,202-225-5974,http://critz.house.gov/,https://critz.house.gov/contact/email-me.shtml,1022 Longworth House Office Building,C001081,119481,H0PA12132,412386,N00032014,RepMarkCritz,http://www.opencongress.org/wiki/Mark_Critz,http://youtube.com/RepMarkCritz,1.24106E+14,,,1/5/1962,http://www.politicspa.com/wp-content/uploads/2012/10/Mark-Critz-campaign-portrait.jpg
Sen,Mark,Steven,Kirk,,,R,IL,Junior Seat,1,M,202-224-2854,,http://www.kirk.senate.gov,http://www.kirk.senate.gov/?p=contact,524 Hart Senate Office Building,K000360,33502,H0IL10120,400222,N00012539,SenatorKirk,http://www.opencongress.org/wiki/Mark_Kirk,http://youtube.com/SenatorKirk,1.16382E+14,,III,9/15/1959,"http://upload.wikimedia.org/wikipedia/commons/f/fb/Mark_Steven_Kirk,_official_photo_portrait_color.jpg"
Rep,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,,http://meadows.house.gov,http://meadows.house.gov/email-me/,1516 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,4.09883E+14,,,7/28/1959,"http://upload.wikimedia.org/wikipedia/commons/2/2d/Mark_Meadows,_Official_Portrait,_113th_Congress.jpg"
Sen,Mark,Lunsford,Pryor,,,D,AR,Senior Seat,1,M,202-224-2353,202-228-0908,http://www.pryor.senate.gov,http://www.pryor.senate.gov/public/index.cfm?p=ContactMe,255 Dirksen Senate Office Building,P000590,35,S0AR00028,300080,N00013823,SenMarkPryor,http://www.opencongress.org/wiki/Mark_Pryor,http://youtube.com/senatorpryor,9248638978,,II,1/10/1963,https://dlcc.wiredforchange.com/o/7423/images/Mark%2520Pocan%2520COLOR%2520HS.jpg
Rep,Mark,,Pocan,,,D,WI,2,1,M,202-225-2906,202-225-6942,http://pocan.house.gov,http://pocan.house.gov/contact/email-me,313 Cannon House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,http://youtube.com/repmarkpocan,4.36881E+14,,,8/14/1964,"http://upload.wikimedia.org/wikipedia/commons/b/b5/Mark_Pryor,_Official_Portrait,_112th_Congress_(2011)_1.jpg"
Rep,Mark,E.,Souder,,,R,IN,3,0,M,,,http://souder.house.gov,,,S001143,21780,H4IN04099,400385,N00003844,,http://www.opencongress.org/wiki/Mark_Souder,,,,,7/18/1950,http://upload.wikimedia.org/wikipedia/commons/0/00/Mark_Schauer.jpg
Rep,Mark,H.,Schauer,,,D,MI,7,0,M,,,http://schauer.house.gov,,,S001178,12023,H8MI07096,412313,N00029327,,http://www.opencongress.org/wiki/Mark_Schauer,http://youtube.com/RepMarkSchauer,,,,10/2/1961,http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/CongressmanSouder.jpg/220px-CongressmanSouder.jpg
Rep,Mark,,Takano,,,D,CA,41,1,M,202-225-2305,,http://takano.house.gov,http://takano.house.gov/contact/email-me,1507 Longworth House Office Building,T000472,22337,H2CA43245,412520,N00006701,RepMarkTakano,,http://youtube.com/RepMarkTakano,2.62447E+14,,,12/10/1960,http://upload.wikimedia.org/wikipedia/commons/6/6c/Mark_Takano_113th_Congress_official_photo.jpg
Sen,Mark,E.,Udall,,,D,CO,Senior Seat,1,M,202-224-5941,202-226-7840,http://www.markudall.senate.gov,http://www.markudall.senate.gov/?p=contact,730 Hart Senate Office Building,U000038,12329,H8CO02087,400412,N00008051,MarkUdall,http://www.opencongress.org/wiki/Mark_Udall,http://youtube.com/senatormarkudall,17204170252,,II,7/18/1950,http://upload.wikimedia.org/wikipedia/commons/2/2b/MarkUdall-Senate_Portrait.jpg
Sen,Mark,R.,Warner,,,D,VA,Senior Seat,1,M,202-224-2023,202-224-6295,http://www.warner.senate.gov,http://www.warner.senate.gov/public/index.cfm?p=Contact,475 Russell Senate Office Building,W000805,535,S6VA00093,412321,N00002097,MarkWarner,http://www.opencongress.org/wiki/Mark_Warner,http://youtube.com/SenatorMarkWarner,7935122852,,II,12/15/1954,"http://upload.wikimedia.org/wikipedia/commons/a/ae/Mark_Warner,_official_111th_Congress_photo_portrait.jpg"
Rep,Markwayne,,Mullin,,,R,OK,2,1,M,202-225-2701,202-225-3038,http://mullin.house.gov,http://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,4.53638E+14,,,7/26/1977,"http://upload.wikimedia.org/wikipedia/commons/d/d6/Markwayne_Mullin,_official_portrait,_113th_Congress.jpg"
Rep,Marlin,A.,Stutzman,,,R,IN,3,1,M,202-225-4436,202-226-9870,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,1728 Longworth House Office Building,S001188,34230,H0IN03198,412392,N00030891,RepStutzman,http://www.opencongress.org/wiki/Marlin_Stutzman,http://youtube.com/repstutzman,1.09067E+14,,,8/31/1976,"http://upload.wikimedia.org/wikipedia/commons/3/3e/Marlin_Stutzman,_official_portrait,_112th_Congress.jpg"
Rep,Marsha,W.,Blackburn,,,R,TN,7,1,F,202-225-2811,202-225-3004,http://blackburn.house.gov,http://blackburn.house.gov/contactform/,217 Cannon House Office Building,B001243,25186,H2TN06030,400032,N00003105,MarshaBlackburn,http://www.opencongress.org/wiki/Marsha_Blackburn,http://youtube.com/RepMarshaBlackburn,6470828395,,,6/6/1952,http://upload.wikimedia.org/wikipedia/commons/c/c5/Marsha_blackburn_congress.jpg
Rep,Marshall,,Sanford,,Mark,R,SC,1,1,M,202-225-3176,843-521-2535,http://sanford.house.gov/,https://sanford.house.gov/contact/email-me,322 Cannon House Office Building,S000051,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,1.18388E+14,,,5/28/1960,"http://upload.wikimedia.org/wikipedia/commons/5/5d/Mark_Sanford,_Congressional_photo.jpg"
Rep,Martha,,Roby,,,R,AL,2,1,F,202-225-2901,202-225-8913,http://roby.house.gov,http://roby.house.gov/contact-me,428 Cannon House Office Building,R000591,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,http://youtube.com/reproby,1.7452E+14,,,7/27/1976,http://roby.house.gov/sites/roby.house.gov/files/images/roby_about.JPG
Sen,Martin,T.,Heinrich,,,D,NM,Junior Seat,1,M,202-224-5521,202-225-4975,http://www.heinrich.senate.gov,http://www.heinrich.senate.gov/contact,702 Hart Senate Office Building,H001046,74517,H8NM01224,412281,N00029835,MartinHeinrich,http://www.opencongress.org/wiki/Martin_Heinrich,http://youtube.com/SenMartinHeinrich,1.37523E+11,,I,10/17/1971,"http://upload.wikimedia.org/wikipedia/commons/5/5b/Martin_Heinrich,_official_portrait,_113th_Congress.jpg"
Rep,Martin,Thomas,Meehan,,Marty,D,MA,5,0,M,,,http://www.house.gov/meehan,,,M000627,26987,H2MA05054,400269,N00000205,,http://www.opencongress.org/wiki/Martin_Meehan,,,,,12/30/1956,http://upload.wikimedia.org/wikipedia/en/a/a6/MartinMeehanIRA.jpg
Rep,Mary,Whitaker,Bono Mack,,,R,CA,45,0,F,202-225-5330,202-225-2961,http://bono.house.gov,http://www.house.gov/formbono/issue.htm,104 Cannon House Office Building,B001228,1434,H8CA44034,400039,N00007068,MaryBonoMack,http://www.opencongress.org/wiki/Mary_Bono_Mack,http://youtube.com/BonoMackCA45,mary.b.mack,,,10/24/1961,http://www.ourcampaigns.com/images/candidates/b17/FullC17152D2009-01-01.jpg
Rep,Mary,,Fallin,,,R,OK,5,0,F,,,http://fallin.house.gov,,,F000453,1699,H6OK05160,412230,N00027781,RepMaryFallin,http://www.opencongress.org/wiki/Mary_Fallin,http://youtube.com/RepMaryFallin,,,,12/9/1954,http://upload.wikimedia.org/wikipedia/commons/1/1d/Mary_Bono_Mack.jpg
Sen,Mary,L.,Landrieu,,,D,LA,Senior Seat,1,F,202-224-5824,202-224-9735,http://www.landrieu.senate.gov,http://www.landrieu.senate.gov/?p=contact,703 Hart Senate Office Building,L000550,661,S6LA00227,300063,N00005395,SenLandrieu,http://www.opencongress.org/wiki/Mary_Landrieu,http://youtube.com/senatorlandrieu,1.22519E+14,,II,11/23/1955,http://upload.wikimedia.org/wikipedia/commons/e/e4/Mary_Fallin.jpg
Rep,Mary Jo,,Kilroy,,,D,OH,15,0,F,,,http://kilroy.house.gov,,,K000372,95759,H6OH15104,412285,N00027778,RepMaryJoKilroy,http://www.opencongress.org/wiki/Mary_Jo_Kilroy,http://youtube.com/RepMaryJoKilroy,,,,4/30/1949,http://upload.wikimedia.org/wikipedia/commons/4/41/Mary_Landrieu_Senate_portrait.jpg
Rep,Matt,,Salmon,,,R,AZ,5,1,M,202-225-2635,202-226-4386,http://salmon.house.gov,http://salmon.house.gov/contact/email-me,2349 Rayburn House Office Building,S000018,22184,H4AZ01038,400606,N00006446,RepMattSalmon,,http://youtube.com/repmattsalmon,1.49561E+14,,,1/21/1958,"http://upload.wikimedia.org/wikipedia/commons/a/a9/Matt_Salmon,_official_portrait,_113th_Congress.jpg"
Rep,Matthew,A.,Cartwright,,,D,PA,17,1,M,202-225-5546,570-341-1055,http://cartwright.house.gov,http://cartwright.house.gov/contact/email-me,1419 Longworth House Office Building,C001090,136236,H2PA17079,412571,N00034128,RepCartwright,,,2.48507E+14,,,5/1/1961,"http://upload.wikimedia.org/wikipedia/commons/2/29/Matt_Cartwright,_official_portrait,_113th_Congress.jpg"
Rep,Maurice,D.,Hinchey,,,D,NY,22,0,M,202-225-6335,202-226-0774,http://www.house.gov/hinchey,http://www.house.gov/hinchey/contact/zipauth.shtml,2431 Rayburn House Office Building,H000627,26989,H2NY26080,400178,N00001222,mauricehinchey,http://www.opencongress.org/wiki/Maurice_Hinchey,http://youtube.com/RepMauriceHinchey,MauriceHinchey,,,10/27/1938,"http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Maurice_Hinchey,_Official_portrait,_112th_Congress.jpg/220px-Maurice_Hinchey,_Official_portrait,_112th_Congress.jpg"
Sen,Max,S.,Baucus,,,D,MT,Senior Seat,0,M,202-224-2651,202-224-0515,http://www.baucus.senate.gov,http://www.baucus.senate.gov/contact/emailForm.cfm?subj=issue,511 Hart Senate Office Building,B000243,53315,S8MT00010,300005,N00004643,,http://www.opencongress.org/wiki/Max_Baucus,http://youtube.com/SenatorBaucus,,,II,12/11/1941,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Max_S_Baucus.jpg/220px-Max_S_Baucus.jpg
Rep,Maxine,,Waters,,,D,CA,43,1,F,202-225-2201,202-225-7854,http://waters.house.gov,https://waters.house.gov/contact/contactform.htm,2221 Rayburn House Office Building,W000187,26759,H4CA23011,400422,N00006690,MaxineWaters,http://www.opencongress.org/wiki/Maxine_Waters,http://youtube.com/MaxineWaters,1.17484E+11,,,8/15/1938,http://upload.wikimedia.org/wikipedia/commons/6/60/Maxine_Waters_Official.jpg
Sen,Mazie,K.,Hirono,,,D,HI,Junior Seat,1,F,202-224-6361,202-225-4987,http://www.hirono.senate.gov,http://www.hirono.senate.gov/contact,330 Hart Senate Office Building,H001042,1677,H6HI02251,412200,N00028139,MazieHirono,http://www.opencongress.org/wiki/Mazie_Hirono,http://youtube.com/CongresswomanHirono,,,I,11/3/1947,"http://upload.wikimedia.org/wikipedia/commons/2/24/Mazie_Hirono,_official_portrait,_113th_Congress.jpg"
Sen,Mel,Rafael,Martinez,,Mel,R,FL,Junior Seat,0,M,,,http://martinez.senate.gov,,,M001162,31193,S4FL00298,400621,N00026748,melmartinez,http://www.opencongress.org/wiki/Melquiades_Martinez,http://youtube.com/SenMartinezdotgov,,,III,10/23/1946,http://upload.wikimedia.org/wikipedia/commons/d/d3/Mel_Martinez.jpg
Rep,Melissa,L.,Bean,,,D,IL,8,0,F,,,http://www.house.gov/bean,,,B001253,33448,H2IL08088,400631,N00024875,,http://www.opencongress.org/wiki/Melissa_Bean,,,,,1/22/1962,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/B001253.jpg
Rep,Melvin,Luther,Watt,,Mel,D,NC,12,0,M,202-225-1510,202-225-1512,http://watt.house.gov,http://www.house.gov/formwatt/IMA/issue_subscribe.htm,2304 Rayburn House Office Building,W000207,26997,H2NC12021,400424,N00002328,MelWattNC12,http://www.opencongress.org/wiki/Melvin_Watt,http://youtube.com/Wattnc12,1.91137E+14,,,8/26/1945,http://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Melvinwatt.jpg/220px-Melvinwatt.jpg
Rep,Michael,A.,Arcuri,,,D,NY,24,0,M,,,http://arcuri.house.gov,,,A000363,67657,H6NY24128,412224,N00027890,,http://www.opencongress.org/wiki/Michael_Arcuri,http://youtube.com/RepArcuri,,,,6/11/1959,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Arcuri_Official_Photo_.jpg/220px-Arcuri_Official_Photo_.jpg
Rep,Michael,C.,Burgess,,,R,TX,26,1,M,202-225-7772,202-225-2919,http://burgess.house.gov,https://forms.house.gov/wyr/welcome.shtml,2336 Rayburn House Office Building,B001248,50120,H2TX26093,400052,N00025219,MichaelCBurgess,http://www.opencongress.org/wiki/Michael_Burgess,http://youtube.com/michaelcburgessmd,6916472567,,,12/23/1950,http://upload.wikimedia.org/wikipedia/commons/2/20/MichaelBennetofficialphoto.jpg
Sen,Michael,F.,Bennet,,,D,CO,Junior Seat,1,M,202-224-5852,202-228-5036,http://www.bennet.senate.gov,http://www.bennet.senate.gov/contact/,458 Russell Senate Office Building,B001267,110942,S0CO00211,412330,N00030608,SenBennetCo,http://www.opencongress.org/wiki/Michael_Bennet,http://youtube.com/SenatorBennet,97172997732,,III,11/28/1964,http://upload.wikimedia.org/wikipedia/commons/9/9a/Michael_C_Burgess_112.jpg
Rep,Michael,N.,Castle,,,R,DE,0,0,M,,,http://www.house.gov/castle,,,C000243,26792,H2DE00072,400070,N00009775,repmikecastle,http://www.opencongress.org/wiki/Michael_Castle,http://youtube.com/mncastle,,,,7/2/1939,http://www.house.gov/capuano/images/Cap1575_a.jpg
Sen,Michael,D.,Crapo,,Mike,R,ID,Senior Seat,1,M,202-224-6142,202-228-1375,http://www.crapo.senate.gov,http://www.crapo.senate.gov/contact/email.cfm,239 Dirksen Senate Office Building,C000880,26830,S8ID00027,300030,N00006267,MikeCrapo,http://www.opencongress.org/wiki/Michael_Crapo,http://youtube.com/senatorcrapo,80335332266,,III,5/20/1951,http://upload.wikimedia.org/wikipedia/commons/7/71/Mike_Castle_official_portrait.jpg
Rep,Michael,E.,Capuano,,Mike,D,MA,7,1,M,202-225-5111,202-225-9322,http://www.house.gov/capuano,http://www.house.gov/capuano/contact/email.shtml,1414 Longworth House Office Building,C001037,18883,H8MA08071,400063,N00000267,,http://www.opencongress.org/wiki/Michael_Capuano,http://youtube.com/RepMikeCapuano,1.51169E+14,,,1/9/1952,http://upload.wikimedia.org/wikipedia/commons/b/ba/Mike_Crapo_Official_Photo_110th_Congress.jpg
Rep,Michael,F.,Doyle,Jr.,Mike,D,PA,14,1,M,202-225-2135,202-225-3084,http://doyle.house.gov,http://doyle.house.gov/contact-me/email-me,239 Cannon House Office Building,D000482,21853,H4PA18131,400114,N00001373,USRepMikeDoyle,http://www.opencongress.org/wiki/Michael_Doyle,http://youtube.com/CongressmanDoyle,79663724861,,,8/5/1953,http://www1.law.columbia.edu/images/Communications/fall_2003/IL_mdoyle2.jpg
Sen,Michael,B.,Enzi,,Mike,R,WY,Senior Seat,1,M,202-224-3424,202-228-0359,http://www.enzi.senate.gov,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi,379a Russell Senate Office Building,E000285,558,S6WY00126,300041,N00006249,SenatorEnzi,http://www.opencongress.org/wiki/Michael_Enzi,http://youtube.com/senatorenzi,23068049436,,II,2/1/1944,"http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Mike_Enzi,_official_portrait,_111th_Congress.jpg/220px-Mike_Enzi,_official_portrait,_111th_Congress.jpg"
Rep,Michael,,Ferguson,,Mike,R,NJ,7,0,M,,,http://www.house.gov/ferguson,,,F000443,22521,H8NJ06118,400132,N00000766,,http://www.opencongress.org/wiki/Michael_Ferguson,,,,,6/22/1970,http://www.canada.com/cms/binary/5471910.jpg
Rep,Michael,G.,Fitzpatrick,,Mike,R,PA,8,1,M,202-225-4276,202- 225-9511,http://fitzpatrick.house.gov,http://fitzpatrick.house.gov/contact-me/email-me,2400 Rayburn House Office Building,F000451,46971,H4PA08074,400646,N00027229,RepFitzpatrick,http://www.opencongress.org/wiki/Michael_Fitzpatrick,http://youtube.com/RepFitzpatrickPA8,1.32077E+14,,,6/28/1963,http://according2g.com/wp-content/uploads/2011/01/Michael-Fitzpatrick-of-Fitz-and-the-Tantrums-and-Geoffrey-Dicker.jpg
Rep,Michael,G.,Grimm,,,R,NY,11,1,M,202-225-3371,202- 226-1272,http://grimm.house.gov,http://grimm.house.gov/contact-me/email-me,512 Cannon House Office Building,G000569,127075,H0NY13074,412451,N00031401,RepMichaelGrimm,http://www.opencongress.org/wiki/Michael_Grimm,,,,,2/7/1970,http://upload.wikimedia.org/wikipedia/en/d/d6/Michael-Grimm-CD-Cover.jpeg
Rep,Michael,M.,Honda,,Mike,D,CA,17,1,M,202-225-2631,202-225-2699,http://www.house.gov/honda,http://honda.house.gov/contactmike.shtml,1713 Longworth House Office Building,H001034,9674,H0CA15148,400185,N00012611,RepMikeHonda,http://www.opencongress.org/wiki/Michael_Honda,http://youtube.com/RepMikeHonda,15675385380,,,6/27/1941,http://www.caraweb.org/press/uploaded_images/MikeHonda-799721.jpg
Rep,Michael,R.,McNulty,,Mike,D,NY,21,0,M,,,http://www.house.gov/mcnulty,,,M000590,26987,H8NY23084,400268,N00001214,,http://www.opencongress.org/wiki/Michael_McNulty,,,,,9/16/1947,http://upload.wikimedia.org/wikipedia/commons/e/e8/Michael_McCaul_Official.jpg
Rep,Michael,H.,Michaud,,Mike,D,ME,2,1,M,202-225-6306,202-225-2943,http://michaud.house.gov,http://michaud.house.gov/email,1724 Longworth House Office Building,M001149,6582,H2ME02097,400274,N00024770,RepMikeMichaud,http://www.opencongress.org/wiki/Michael_Michaud,http://youtube.com/repmikemichaud,1.3128E+11,,,1/18/1955,http://upload.wikimedia.org/wikipedia/commons/4/4e/Congressman_McMahon_Official_Picture.jpg
Rep,Michael,T.,McCaul,,,R,TX,10,1,M,202-225-2401,202-225-5955,http://mccaul.house.gov/,http://www.house.gov/writerep,131 Cannon House Office Building,M001157,49210,H4TX10093,400654,N00026460,McCaulPressShop,http://www.opencongress.org/wiki/Michael_McCaul,http://youtube.com/MichaelTMcCaul,6355254859,,,1/14/1962,http://arlingtoncemetery.net/michael.mcnulty-usa-photo-01.jpg
Rep,Michael,E.,McMahon,,,D,NY,13,0,M,,,http://mcmahon.house.gov,,,M001174,44728,H8NY13077,412296,N00030267,RepMikeMcMahon,http://www.opencongress.org/wiki/Michael_McMahon,http://youtube.com/McMahonNY13,,,,9/12/1957,http://upload.wikimedia.org/wikipedia/commons/c/ce/Michael_Michaud.jpg
Rep,Michael,K.,Simpson,,Mike,R,ID,2,1,M,202-225-5531,202-225-8216,http://simpson.house.gov,http://simpson.house.gov/contact,2312 Rayburn House Office Building,S001148,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,9/8/1950,http://www.contactmusic.com/pics/l/fashion_rocks_arrivals_2_191007/fashion_rocks_arrivals_68_wenn1627130.jpg
Rep,Michael,R.,Turner,,Mike,R,OH,10,1,M,202-225-6465,202-225-6754,http://turner.house.gov/,http://turner.house.gov/Contact/,2239 Rayburn House Office Building,T000463,45519,H2OH03067,400411,N00025175,RepMikeTurner,http://www.opencongress.org/wiki/Michael_Turner,http://youtube.com/CongressmanTurner,9275036647,,,1/11/1960,http://a.espncdn.com/combiner/i%3Fimg%3D/i/headshots/nfl/players/full/5679.png%26w%3D350%26h%3D254
Rep,Michele,Marie,Bachmann,,,R,MN,6,1,F,202-225-2331,202-225-6475,http://bachmann.house.gov,https://bachmann.house.gov/contact/email-michele,2417 Rayburn House Office Building,B001256,54675,H6MN06074,412216,N00027493,MicheleBachmann,http://www.opencongress.org/wiki/Michele_Bachmann,http://youtube.com/RepMicheleBachmann,7658849357,,,4/6/1956,http://upload.wikimedia.org/wikipedia/commons/d/d7/Bachmann2011.jpg
Rep,Michelle,,Lujan Grisham,,,D,NM,1,1,F,202-225-6316,202-225-4975,http://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me,214 Cannon House Office Building,L000580,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,http://youtube.com/RepLujanGrisham,1.91641E+14,,,10/24/1959,http://upload.wikimedia.org/wikipedia/commons/e/e2/Michelle_Lujan_Grisham_official_photo.jpg
